date(UTC),海面気圧,地上気圧,東風,西風,気温,相対湿度,降水量,雲量,下行短波放射線フラックス
2022-10-04 00:00:00,101632.1099698582,98595.4125022902,1.400611667495,-0.103975538635,22.27611786938502,78.318807196701,200.0,23.828334521526997,665.0
2022-10-04 01:00:00,101586.6971266561,98569.72442936781,2.2752294336600003,0.018348624465,24.11340230882206,72.426605615274,-6.668500020623469e-06,14.941668258314998,519.4705
2022-10-04 02:00:00,101506.4218987736,98504.586815886,2.856269208385,1.0581040108150002,25.035964765609037,65.876147181426,-6.668500020623469e-06,12.548335033638999,621.745
2022-10-04 03:00:00,101377.0641029858,98378.89874480141,3.14373099167,1.3394495859450002,25.292086920751046,65.977064608278,200.0,5.761668675087002,665.0
2022-10-04 04:00:00,101310.5503427403,98305.5042507374,3.2232416976850002,1.571865495835,25.20845519662305,66.272936155185,-6.668500020623469e-06,3.026668799256001,679.3295
2022-10-04 05:00:00,101205.9631886991,98210.0914084542,2.9663609551750003,1.755351740485,25.122209981116043,65.488532519199,-6.668500020623469e-06,34.473334038244,602.065
2022-10-04 06:00:00,101135.3209881625,98132.1097585112,2.8073395431450003,1.7064220752450001,24.484518084640058,70.034403883305,200.0,24.316667832689998,665.0
2022-10-04 07:00:00,101139.9081440415,98141.2840702692,2.6788991718900004,1.8287462383450002,23.60638498129606,73.247706497388,-6.668500020623469e-06,22.851667899201,216.87
2022-10-04 08:00:00,101127.5228231682,98122.9354467532,2.5871560495650003,1.4984709979750002,22.92426373137704,75.644495385123,-6.668500020623469e-06,64.354999348283,77.88
2022-10-04 09:00:00,101121.1008049376,98109.1739791162,2.5626912169450002,1.425076500115,22.709957438299057,74.360091770643,200.0,68.74999914874999,665.0
2022-10-04 10:00:00,101176.6053910735,98162.3849873126,2.6911315882,1.1681957576050002,22.63155269692902,75.057339447075,-6.668500020623469e-06,77.684998743101,0.0004999999999881766
2022-10-04 11:00:00,101160.0916299091,98141.2840702692,2.4342508456900003,0.91743122325,22.393724981440016,77.642201721216,-6.668500020623469e-06,75.731665498449,0.0004999999999881766
2022-10-04 12:00:00,101134.4035569867,98124.7703091048,2.636085714805,0.776758435685,22.838018515870033,79.729357594746,200.0,74.121665571543,665.0
2022-10-04 13:00:00,101085.3209890814,98082.568475018,2.697247796355,0.7645260193750001,22.953012136546022,83.366972117184,-6.668500020623469e-06,68.114999177579,0.0004999999999881766
2022-10-04 14:00:00,101059.1742005711,98062.38498915039,2.672782963735,0.66055048074,22.903355800345025,85.637614221354,-6.668500020623469e-06,49.170000037682,0.0004999999999881766
2022-10-04 15:00:00,100981.651266216,97984.4033392074,2.80122333499,0.483180444245,23.198680326172052,86.165137134444,200.0,33.155000764763,665.0
2022-10-04 16:00:00,100996.3301650288,97992.6602197896,2.733945045285,0.42201836269500004,22.950398645167013,90.307338791142,0.024458164119977255,31.591667502405,0.0004999999999881766
2022-10-04 17:00:00,100968.3485141669,97972.476733922,2.7155964208200003,0.46483181978000004,22.777908214153058,90.846329593647,0.024458164119977255,15.820001551772002,0.0004999999999881766
2022-10-04 18:00:00,100856.8806263072,97870.6418734082,2.78899091868,0.39755353007500005,23.06800575722201,90.837155282115,200.0,19.825001369945,665.0
2022-10-04 19:00:00,100888.0732862844,97895.4125151548,2.85015300023,0.5443425257950001,22.971306576199026,90.29816447961,0.036690580429990405,25.243334457286,0.0004999999999881766
2022-10-04 20:00:00,100901.3760383335,97905.5042580886,2.7828747105250002,0.66055048074,23.075846231359037,88.282109520453,0.006109539655000162,39.355000483283,0.0004999999999881766
2022-10-04 21:00:00,100940.8255788929,97940.366642769,1.88379211174,0.18348624465000002,22.22123455042606,92.286696504171,200.0,38.330000529818,665.0
2022-10-04 22:00:00,100976.6053947491,97972.476733922,0.9235474314050001,0.348623864835,22.804043127943032,88.27981594257,0.024458164119977255,49.463333357698,52.254999999999995
2022-10-04 23:00:00,101072.0182370323,98063.3024203262,-0.13455657941000002,-0.08562691417000001,22.93210420551401,87.318806809593,0.366965820799976,93.40833136259499,105.51400000000001
