date(UTC),海面気圧,地上気圧,東風,西風,気温,相対湿度,降水量,雲量,下行短波放射線フラックス
2022-10-15 00:00:00,101771.1007929919,98692.66020692501,-2.6238532984950003,-0.507645276865,19.477068602476038,75.594036671697,200.0,33.203334095902,665.0
2022-10-15 01:00:00,101738.9907018389,98673.3941522332,-2.6483181311150004,-0.83180430908,20.19577873170101,73.094036779227,-6.668500020623469e-06,31.93333415356,389.07
2022-10-15 02:00:00,101713.3026289165,98655.962959893,-2.51987775986,-0.886850182475,20.841311102314023,71.002293749931,-6.668500020623469e-06,20.703334663402,467.544
2022-10-15 03:00:00,101644.9540063194,98601.8345205208,-2.501529135395,-0.83180430908,21.53649980912803,71.610091888926,200.0,27.490001021954,665.0
2022-10-15 04:00:00,101609.1741904632,98564.219842313,-2.76452608606,-0.66055048074,21.24640226605902,71.26146805071,-6.668500020623469e-06,30.468334220071,477.11749999999995
2022-10-15 05:00:00,101566.9723563764,98520.1831458746,-2.64220192296,-0.56269115026,21.162770541931025,71.022935950878,-6.668500020623469e-06,22.461667916907,435.0105
2022-10-15 06:00:00,101596.330154002,98541.284062918,-2.440367053845,-0.23853211804500002,20.92494282644202,73.548165200061,200.0,21.875001276875,665.0
2022-10-15 07:00:00,101667.4310701265,98615.5959881578,-2.379204972295,-0.15902141203,20.263729507555013,75.516055023675,-6.668500020623469e-06,9.521668504383001,206.59949999999998
2022-10-15 08:00:00,101686.2384092304,98617.43085050941,-2.10397560532,-0.12232416310000001,19.518884464540008,77.887614554697,-6.668500020623469e-06,7.520001928592002,64.18599999999992
2022-10-15 09:00:00,101736.6971238994,98671.5592898816,-1.963302817755,-0.09785933048,19.39605036972705,80.740825441149,200.0,10.936668440142,665.0
2022-10-15 10:00:00,101782.5686826894,98714.6785551442,-1.9877676503750001,-0.40978594638500004,19.18174407664901,82.493118943761,-6.668500020623469e-06,11.768335069050998,0.0004999999999881766
2022-10-15 11:00:00,101803.6695997328,98727.5225916054,-1.8715596954300002,-0.58715598288,18.909940973233006,84.03669685902,-6.668500020623469e-06,12.353335042491999,0.0004999999999881766
2022-10-15 12:00:00,101870.6420755662,98793.577636263,-1.804281405725,-0.29357799144,18.533598214657047,86.107797687369,200.0,14.893334927176,665.0
2022-10-15 13:00:00,101892.6604237854,98814.6785533064,-1.89602452805,-0.42201836269500004,18.392469680191027,86.777522429205,-6.668500020623469e-06,16.308334862935,0.0004999999999881766
2022-10-15 14:00:00,101893.5778549612,98807.3391039,-1.7981651975700002,-0.52599390133,18.112826102638053,86.28210960647701,-6.668500020623469e-06,14.208334958274996,0.0004999999999881766
2022-10-15 15:00:00,101878.4402405605,98795.4124986146,-1.6697248263150002,-0.50152906871,17.87238489577004,85.346329830213,200.0,8.398335222048999,665.0
2022-10-15 16:00:00,101866.5136352751,98782.5684621534,-1.6880734507800002,-0.49541286055500006,17.692053990619,84.146788597404,-6.668500020623469e-06,9.131668522089,0.0004999999999881766
2022-10-15 17:00:00,101852.7521676381,98766.9721321648,-1.6574924100050001,-0.56269115026,17.631943688902027,83.252293223034,-6.668500020623469e-06,9.863335155537996,0.0004999999999881766
2022-10-15 18:00:00,101881.6512496758,98799.0822233178,-1.76146794864,-0.532110109485,17.72864286992501,84.499999591386,200.0,16.748334842958997,665.0
2022-10-15 19:00:00,101908.256753774,98816.513415658,-1.99388385853,-0.52599390133,17.856703947496044,84.483944546205,-6.668500020623469e-06,24.463334492698,0.0004999999999881766
2022-10-15 20:00:00,101932.5686799327,98847.7060756352,-2.097859397165,-0.617737023655,17.87499838714905,84.490825279854,-6.668500020623469e-06,19.140001401044,0.0004999999999881766
2022-10-15 21:00:00,101972.0182204921,98887.15561619459,-1.9877676503750001,-0.47706423609000004,17.807047611295047,86.685779313885,200.0,19.385001389920998,665.0
2022-10-15 22:00:00,102008.7154675241,98922.018000875,-1.9388379851350002,-0.63608564812,18.38201571467505,84.034403281137,-6.668500020623469e-06,11.035001769010996,63.755499999999984
2022-10-15 23:00:00,102018.8072104579,98942.2014867426,-2.159021478715,-0.58715598288,19.490136059371025,78.396788844723,-6.668500020623469e-06,8.691668542064996,232.61399999999998
