date(UTC),海面気圧,地上気圧,東風,西風,気温,相対湿度,降水量,雲量,下行短波放射線フラックス
2022-01-11 00:00:00,100905.5044786246,97707.3391241158,-1.6269113692300001,-0.201834869115,6.60823705228006,90.399081906462,200.0,53.076666526986,665.0
2022-01-11 01:00:00,100848.1650301371,97666.9721523806,-1.9816514422200002,0.24464832620000002,7.436713819423005,86.988531594441,-6.668500020623469e-06,53.514999840419,184.66449999999998
2022-01-11 02:00:00,100577.5228332761,97414.6785790356,-2.574923633255,0.165137620185,8.035203345214029,84.637614264366,0.01834195596498489,58.154999629763,185.546
2022-01-11 03:00:00,100345.8714613866,97209.1739956564,-0.9541284721800001,0.605504607345,9.496145026075055,82.580274903315,200.0,96.093331240696,665.0
2022-01-11 04:00:00,100117.8898142003,96978.89877053059,-1.5596330795250002,-0.042813457085000006,8.965606276138033,90.020641555767,3.418953690144974,92.773331391424,51.27099999999996
2022-01-11 05:00:00,100094.0366036295,96948.6235417292,2.256880809195,-0.8990825987850001,8.474269896886028,95.885320202598,5.767577621664998,99.99999773,32.10349999999994
2022-01-11 06:00:00,99956.42192725951,96831.1923512268,1.8103976138800002,-0.15902141203,9.454329164011028,87.56880679884,200.0,86.81666499519,665.0
2022-01-11 07:00:00,99881.1925708439,96756.88042598701,2.4342508456900003,0.18348624465000002,9.26615778472302,85.465595880129,0.3608496126449836,90.96666480678,40.303499999999985
2022-01-11 08:00:00,99862.38523174,96729.357490713,3.5963303951400003,0.69724772967,8.75129998306005,83.286696891279,1.4067212071499853,79.54166532547501,7.6264999999999645
2022-01-11 09:00:00,99816.0549573621,96666.9721707586,3.1804282406000004,1.743119324175,7.674541534912009,77.756880615366,200.0,21.386667965712,665.0
2022-01-11 10:00:00,99818.3485353016,96669.724464286,3.48623864835,1.8470948628100001,7.0891194660160295,71.538990974553,-6.668500020623469e-06,6.1033353262419965,0.0004999999999881766
2022-01-11 11:00:00,99911.0090840574,96755.0455636354,4.1590215454,1.3272171696350001,7.05253058671002,62.525229894363,-6.668500020623469e-06,5.273335363923998,0.0004999999999881766
2022-01-11 12:00:00,99883.0274331955,96735.7795089436,4.055046006765,0.22018349358,7.321720198747016,57.603211757444996,200.0,11.425001751304997,665.0
2022-01-11 13:00:00,99991.2843119399,96821.100608293,3.7186545582400004,0.45259940347000005,6.511537871257019,56.961009950204996,-6.668500020623469e-06,1.8550021857830004,0.0004999999999881766
2022-01-11 14:00:00,100071.5595398224,96902.7519829392,3.3700306934050004,0.6788991052050001,5.957477698909031,52.571101882143,-6.668500020623469e-06,0.7816689011789961,0.0004999999999881766
2022-01-11 15:00:00,100015.1375225107,96839.449231809,3.48623864835,0.666666688895,5.369442138634042,57.422019104688,200.0,2.2699999959741035e-06,665.0
2022-01-11 16:00:00,100081.1925671683,96895.4125335328,3.48623864835,0.58715598288,4.862424811108042,53.621560552557,-6.668500020623469e-06,2.2699999959741035e-06,0.0004999999999881766
2022-01-11 17:00:00,100152.7521988807,96961.46757819041,3.26605515477,0.66055048074,4.465174121500013,51.690367975071,-6.668500020623469e-06,2.2699999959741035e-06,0.0004999999999881766
2022-01-11 18:00:00,100072.4769709982,96890.8253776538,2.758409877905,0.18348624465000002,4.744817699053044,55.041285262134,200.0,2.2699999959741035e-06,665.0
2022-01-11 19:00:00,100144.4953182985,96953.2106976082,3.6636086848450002,0.31192661590500004,4.378928905993007,49.332569911346994,-6.668500020623469e-06,2.2699999959741035e-06,0.0004999999999881766
2022-01-11 20:00:00,100283.0274258443,97077.981337517,3.2538227384600003,0.12844037125500002,3.3492133026670103,51.465597342536995,-6.668500020623469e-06,0.4400022500240013,0.0004999999999881766
2022-01-11 21:00:00,100201.83476678599,96996.3299628708,2.9051988736250003,0.19571866096,3.853617138814002,47.396790178095,200.0,2.2699999959741035e-06,665.0
2022-01-11 22:00:00,100324.7705443432,97106.4217039668,3.00917441226,0.42201836269500004,2.8212880441090533,43.45183621933499,-6.668500020623469e-06,2.2699999959741035e-06,0.0004999999999881766
2022-01-11 23:00:00,100487.6145780477,97250.4583985674,3.382263109715,0.373088697455,2.3952889493320413,43.217891275269,-6.668500020623469e-06,2.2699999959741035e-06,73.00099999999998
