date(UTC),海面気圧,地上気圧,東風,西風,気温,相対湿度,降水量,雲量,下行短波放射線フラックス
2022-02-22 00:00:00,101717.4310692076,98462.3849817992,4.250764667725,0.63608564812,3.6314703715990504,52.461010143759,200.0,2.2699999959741035e-06,665.0
2022-02-22 01:00:00,101722.4769406745,98468.8070000298,4.434250912375,0.77064222753,3.952929811216052,53.307340382586,-6.668500020623469e-06,0.2933355900159995,549.257
2022-02-22 02:00:00,101663.3026298354,98422.018010064,4.446483328685,0.801223268305,4.833676405939059,48.245413994805,-6.668500020623469e-06,0.5366689123019981,676.2955
2022-02-22 03:00:00,101552.2934575636,98320.1831495502,4.740061320125,0.72171256229,6.127354638544034,42.169726182737996,200.0,0.3416689211549979,665.0
2022-02-22 04:00:00,101492.2017155487,98268.8070037054,5.033639311565,1.0458715945050001,6.498470414362032,39.341744652999,-6.668500020623469e-06,4.395002070467001,739.6405
2022-02-22 05:00:00,101495.412724664,98280.73360899079,4.886850315845001,0.348623864835,6.629144983312017,37.059634659413994,-6.668500020623469e-06,7.226668608575999,646.427
2022-02-22 06:00:00,101404.5870382598,98188.07306023501,4.50152920208,0.19571866096,7.029009164299055,36.259175978247,200.0,9.423335175513998,665.0
2022-02-22 07:00:00,101528.8989625807,98308.2565442648,4.13455671278,0.07339449786,6.498470414362032,39.908258390099995,-6.668500020623469e-06,8.935001864351001,337.79949999999997
2022-02-22 08:00:00,101638.9907036767,98402.7519553722,3.5902141869850004,-1.01529055373,5.662153173082004,36.029818189947,-6.668500020623469e-06,0.6833355723099999,145.65300000000002
2022-02-22 09:00:00,101685.3209780546,98450.4583765138,2.978593371485,-0.752293603065,4.891173216277025,34.993120986830995,200.0,2.2699999959741035e-06,665.0
2022-02-22 10:00:00,101913.7613408288,98655.0455287172,2.86238541654,-0.34250765668000005,3.965997268111039,39.502295104809,-6.668500020623469e-06,2.2699999959741035e-06,0.0004999999999881766
2022-02-22 11:00:00,102021.1007883974,98751.3758021762,2.1773701031800003,0.030581040775000002,3.038207828566044,40.653671202074996,-6.668500020623469e-06,2.2699999959741035e-06,0.0004999999999881766
2022-02-22 12:00:00,101984.8622569533,98720.183142199,0.96636088849,1.535168246905,1.8360017942260356,49.114680012462,200.0,2.6366688169620005,665.0
2022-02-22 13:00:00,102062.38519130839,98788.07304920821,1.1559633412950001,1.223241631,1.062408346042048,52.502294545653,-6.668500020623469e-06,0.04833560113900148,0.0004999999999881766
2022-02-22 14:00:00,102070.6420718906,98780.7335998018,1.1070336760550001,1.12538230052,0.2548395099310028,55.564221019458,-6.668500020623469e-06,2.2699999959741035e-06,0.0004999999999881766
2022-02-22 15:00:00,101977.5228075469,98689.9079133976,0.006116208155,1.5474006632150001,-0.09275484347597285,59.272936456269,200.0,2.2699999959741035e-06,665.0
2022-02-22 16:00:00,102047.7062924956,98763.3024074616,0.40366973823,1.2782875043950002,-0.8558943261439822,58.979358487244994,-6.668500020623469e-06,2.2699999959741035e-06,0.0004999999999881766
2022-02-22 17:00:00,102082.1099615881,98792.6602050872,1.1681957576050002,1.314984753325,-0.9003236795869611,56.653670513883,-6.668500020623469e-06,2.2699999959741035e-06,0.0004999999999881766
2022-02-22 18:00:00,101952.7521658003,98662.38497812359,-1.14984713314,0.886850182475,-0.7121523002989534,64.405963758423,200.0,2.2699999959741035e-06,665.0
2022-02-22 19:00:00,102029.3576689796,98723.8528669022,0.348623864835,1.06422021897,-1.7497083777619764,67.743119578188,-6.668500020623469e-06,0.9766688923259963,0.0004999999999881766
2022-02-22 20:00:00,102131.6512450813,98829.3574521192,0.08562691417000001,1.1376147168300001,-2.2724066535619727,68.059633326042,-6.668500020623469e-06,0.09833559886899934,0.0004999999999881766
2022-02-22 21:00:00,102066.0549160116,98763.3024074616,-0.8746177661650001,1.0275229700400001,-1.8202726449949864,65.250000419367,200.0,8.496668550917995,665.0
2022-02-22 22:00:00,102206.421885909,98898.1647903042,-1.1009174679,0.56269115026,-1.4099544984919703,67.59174343791,-6.668500020623469e-06,16.748334842958997,15.559999999999945
2022-02-22 23:00:00,102266.054912336,98954.128092028,-0.25688074251000004,0.556574942105,0.7435623978040553,60.807340059996,-6.668500020623469e-06,15.625001560625002,152.86900000000003
